Running analysis with 1 processes, domains = ['con_z'], scorer = better

Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 31.2500% |█████████▍                    | Time: 01:34 s, Done: 166, Remaining: 89
Safe_volume: 31.2500% |█████████▍                    | Time: 01:34 s, Done: 167, Remaining: 88
Safe_volume: 32.0312% |█████████▌                    | Time: 01:35 s, Done: 167, Remaining: 88
Safe_volume: 32.0312% |█████████▌                    | Time: 01:35 s, Done: 168, Remaining: 87
Safe_volume: 32.8125% |█████████▊                    | Time: 01:36 s, Done: 168, Remaining: 87
Safe_volume: 32.8125% |█████████▊                    | Time: 01:36 s, Done: 169, Remaining: 86
Safe_volume: 33.5938% |██████████                    | Time: 01:36 s, Done: 169, Remaining: 86
Safe_volume: 33.5938% |██████████                    | Time: 01:36 s, Done: 170, Remaining: 85
Safe_volume: 34.3750% |██████████▎                   | Time: 01:37 s, Done: 170, Remaining: 85
Safe_volume: 34.3750% |██████████▎                   | Time: 01:37 s, Done: 171, Remaining: 84
Safe_volume: 35.1562% |██████████▌                   | Time: 01:37 s, Done: 171, Remaining: 84
Safe_volume: 35.1562% |██████████▌                   | Time: 01:37 s, Done: 172, Remaining: 83
Safe_volume: 35.9375% |██████████▊                   | Time: 01:38 s, Done: 172, Remaining: 83
Safe_volume: 35.9375% |██████████▊                   | Time: 01:38 s, Done: 173, Remaining: 82
Safe_volume: 36.7188% |███████████                   | Time: 01:39 s, Done: 173, Remaining: 82
Safe_volume: 36.7188% |███████████                   | Time: 01:39 s, Done: 174, Remaining: 81
Safe_volume: 37.5000% |███████████▎                  | Time: 01:39 s, Done: 174, Remaining: 81
Safe_volume: 37.5000% |███████████▎                  | Time: 01:39 s, Done: 175, Remaining: 80
Safe_volume: 38.2812% |███████████▍                  | Time: 01:40 s, Done: 175, Remaining: 80
Safe_volume: 38.2812% |███████████▍                  | Time: 01:40 s, Done: 176, Remaining: 79
Safe_volume: 39.0625% |███████████▋                  | Time: 01:41 s, Done: 176, Remaining: 79
Safe_volume: 39.0625% |███████████▋                  | Time: 01:41 s, Done: 177, Remaining: 78
Safe_volume: 39.8438% |███████████▉                  | Time: 01:41 s, Done: 177, Remaining: 78
Safe_volume: 39.8438% |███████████▉                  | Time: 01:41 s, Done: 178, Remaining: 77
Safe_volume: 40.6250% |████████████▏                 | Time: 01:42 s, Done: 178, Remaining: 77
Safe_volume: 40.6250% |████████████▏                 | Time: 01:42 s, Done: 179, Remaining: 76
Safe_volume: 41.4062% |████████████▍                 | Time: 01:43 s, Done: 179, Remaining: 76
Safe_volume: 41.4062% |████████████▍                 | Time: 01:43 s, Done: 180, Remaining: 75
Safe_volume: 42.1875% |████████████▋                 | Time: 01:43 s, Done: 180, Remaining: 75
Safe_volume: 42.1875% |████████████▋                 | Time: 01:43 s, Done: 181, Remaining: 74
Safe_volume: 42.9688% |████████████▉                 | Time: 01:44 s, Done: 181, Remaining: 74
Safe_volume: 42.9688% |████████████▉                 | Time: 01:44 s, Done: 182, Remaining: 73
Safe_volume: 43.7500% |█████████████▏                | Time: 01:45 s, Done: 182, Remaining: 73
Safe_volume: 43.7500% |█████████████▏                | Time: 01:45 s, Done: 183, Remaining: 72
Safe_volume: 44.5312% |█████████████▎                | Time: 01:45 s, Done: 183, Remaining: 72
Safe_volume: 44.5312% |█████████████▎                | Time: 01:45 s, Done: 184, Remaining: 71
Safe_volume: 45.3125% |█████████████▌                | Time: 01:46 s, Done: 184, Remaining: 71
Safe_volume: 45.3125% |█████████████▌                | Time: 01:46 s, Done: 185, Remaining: 70
Safe_volume: 46.0938% |█████████████▊                | Time: 01:47 s, Done: 185, Remaining: 70
Safe_volume: 46.0938% |█████████████▊                | Time: 01:47 s, Done: 186, Remaining: 69
Safe_volume: 46.8750% |██████████████                | Time: 01:47 s, Done: 186, Remaining: 69
Safe_volume: 46.8750% |██████████████                | Time: 01:47 s, Done: 187, Remaining: 68
Safe_volume: 47.6562% |██████████████▎               | Time: 01:48 s, Done: 187, Remaining: 68
Safe_volume: 47.6562% |██████████████▎               | Time: 01:48 s, Done: 188, Remaining: 67
Safe_volume: 48.4375% |██████████████▌               | Time: 01:49 s, Done: 188, Remaining: 67
Safe_volume: 48.4375% |██████████████▌               | Time: 01:49 s, Done: 189, Remaining: 66
Safe_volume: 49.2188% |██████████████▊               | Time: 01:49 s, Done: 189, Remaining: 66
Safe_volume: 49.2188% |██████████████▊               | Time: 01:49 s, Done: 190, Remaining: 65
Safe_volume: 50.0000% |███████████████               | Time: 01:50 s, Done: 190, Remaining: 65
Safe_volume: 50.0000% |███████████████               | Time: 01:50 s, Done: 191, Remaining: 64
Safe_volume: 50.7812% |███████████████▏              | Time: 01:51 s, Done: 191, Remaining: 64
Safe_volume: 50.7812% |███████████████▏              | Time: 01:51 s, Done: 192, Remaining: 63
Safe_volume: 51.5625% |███████████████▍              | Time: 01:51 s, Done: 192, Remaining: 63
Safe_volume: 51.5625% |███████████████▍              | Time: 01:51 s, Done: 193, Remaining: 62
Safe_volume: 52.3438% |███████████████▋              | Time: 01:52 s, Done: 193, Remaining: 62
Safe_volume: 52.3438% |███████████████▋              | Time: 01:52 s, Done: 194, Remaining: 61
Safe_volume: 53.1250% |███████████████▉              | Time: 01:53 s, Done: 194, Remaining: 61
Safe_volume: 53.1250% |███████████████▉              | Time: 01:53 s, Done: 195, Remaining: 60
Safe_volume: 53.9062% |████████████████▏             | Time: 01:53 s, Done: 195, Remaining: 60
Safe_volume: 53.9062% |████████████████▏             | Time: 01:53 s, Done: 196, Remaining: 59
Safe_volume: 54.6875% |████████████████▍             | Time: 01:54 s, Done: 196, Remaining: 59
Safe_volume: 54.6875% |████████████████▍             | Time: 01:54 s, Done: 197, Remaining: 58
Safe_volume: 55.4688% |████████████████▋             | Time: 01:54 s, Done: 197, Remaining: 58
Safe_volume: 55.4688% |████████████████▋             | Time: 01:54 s, Done: 198, Remaining: 57
Safe_volume: 56.2500% |████████████████▉             | Time: 01:55 s, Done: 198, Remaining: 57
Safe_volume: 56.2500% |████████████████▉             | Time: 01:55 s, Done: 199, Remaining: 56
Safe_volume: 57.0312% |█████████████████             | Time: 01:56 s, Done: 199, Remaining: 56
Safe_volume: 57.0312% |█████████████████             | Time: 01:56 s, Done: 200, Remaining: 55
Safe_volume: 57.8125% |█████████████████▎            | Time: 01:56 s, Done: 200, Remaining: 55
Safe_volume: 57.8125% |█████████████████▎            | Time: 01:56 s, Done: 201, Remaining: 54
Safe_volume: 58.5938% |█████████████████▌            | Time: 01:57 s, Done: 201, Remaining: 54
Safe_volume: 58.5938% |█████████████████▌            | Time: 01:57 s, Done: 202, Remaining: 53
Safe_volume: 59.3750% |█████████████████▊            | Time: 01:58 s, Done: 202, Remaining: 53
Safe_volume: 59.3750% |█████████████████▊            | Time: 01:58 s, Done: 203, Remaining: 52
Safe_volume: 60.1562% |██████████████████            | Time: 01:58 s, Done: 203, Remaining: 52
Safe_volume: 60.1562% |██████████████████            | Time: 01:58 s, Done: 204, Remaining: 51
Safe_volume: 60.9375% |██████████████████▎           | Time: 01:59 s, Done: 204, Remaining: 51
Safe_volume: 60.9375% |██████████████████▎           | Time: 01:59 s, Done: 205, Remaining: 50
Safe_volume: 61.7188% |██████████████████▌           | Time: 02:00 s, Done: 205, Remaining: 50
Safe_volume: 61.7188% |██████████████████▌           | Time: 02:00 s, Done: 206, Remaining: 49
Safe_volume: 62.5000% |██████████████████▊           | Time: 02:00 s, Done: 206, Remaining: 49
Safe_volume: 62.5000% |██████████████████▊           | Time: 02:00 s, Done: 207, Remaining: 48
Safe_volume: 63.2812% |██████████████████▉           | Time: 02:01 s, Done: 207, Remaining: 48
Safe_volume: 63.2812% |██████████████████▉           | Time: 02:01 s, Done: 208, Remaining: 47
Safe_volume: 64.0625% |███████████████████▏          | Time: 02:02 s, Done: 208, Remaining: 47
Safe_volume: 64.0625% |███████████████████▏          | Time: 02:02 s, Done: 209, Remaining: 46
Safe_volume: 64.8438% |███████████████████▍          | Time: 02:02 s, Done: 209, Remaining: 46
Safe_volume: 64.8438% |███████████████████▍          | Time: 02:02 s, Done: 210, Remaining: 45
Safe_volume: 65.6250% |███████████████████▋          | Time: 02:03 s, Done: 210, Remaining: 45
Safe_volume: 65.6250% |███████████████████▋          | Time: 02:03 s, Done: 211, Remaining: 44
Safe_volume: 66.4062% |███████████████████▉          | Time: 02:04 s, Done: 211, Remaining: 44
Safe_volume: 66.4062% |███████████████████▉          | Time: 02:04 s, Done: 212, Remaining: 43
Safe_volume: 67.1875% |████████████████████▏         | Time: 02:04 s, Done: 212, Remaining: 43
Safe_volume: 67.1875% |████████████████████▏         | Time: 02:04 s, Done: 213, Remaining: 42
Safe_volume: 67.9688% |████████████████████▍         | Time: 02:05 s, Done: 213, Remaining: 42
Safe_volume: 67.9688% |████████████████████▍         | Time: 02:05 s, Done: 214, Remaining: 41
Safe_volume: 68.7500% |████████████████████▋         | Time: 02:06 s, Done: 214, Remaining: 41
Safe_volume: 68.7500% |████████████████████▋         | Time: 02:06 s, Done: 215, Remaining: 40
Safe_volume: 69.5312% |████████████████████▊         | Time: 02:06 s, Done: 215, Remaining: 40
Safe_volume: 69.5312% |████████████████████▊         | Time: 02:06 s, Done: 216, Remaining: 39
Safe_volume: 70.3125% |█████████████████████         | Time: 02:07 s, Done: 216, Remaining: 39
Safe_volume: 70.3125% |█████████████████████         | Time: 02:07 s, Done: 217, Remaining: 38
Safe_volume: 71.0938% |█████████████████████▎        | Time: 02:08 s, Done: 217, Remaining: 38
Safe_volume: 71.0938% |█████████████████████▎        | Time: 02:08 s, Done: 218, Remaining: 37
Safe_volume: 71.8750% |█████████████████████▌        | Time: 02:08 s, Done: 218, Remaining: 37
Safe_volume: 71.8750% |█████████████████████▌        | Time: 02:08 s, Done: 219, Remaining: 36
Safe_volume: 72.6562% |█████████████████████▊        | Time: 02:09 s, Done: 219, Remaining: 36
Safe_volume: 72.6562% |█████████████████████▊        | Time: 02:09 s, Done: 220, Remaining: 35
Safe_volume: 73.4375% |██████████████████████        | Time: 02:10 s, Done: 220, Remaining: 35
Safe_volume: 73.4375% |██████████████████████        | Time: 02:10 s, Done: 221, Remaining: 34
Safe_volume: 74.2188% |██████████████████████▎       | Time: 02:11 s, Done: 221, Remaining: 34
Safe_volume: 74.2188% |██████████████████████▎       | Time: 02:11 s, Done: 222, Remaining: 33
Safe_volume: 75.0000% |██████████████████████▌       | Time: 02:11 s, Done: 222, Remaining: 33
Safe_volume: 75.0000% |██████████████████████▌       | Time: 02:11 s, Done: 223, Remaining: 32
Safe_volume: 75.7812% |██████████████████████▋       | Time: 02:12 s, Done: 223, Remaining: 32
Safe_volume: 75.7812% |██████████████████████▋       | Time: 02:12 s, Done: 224, Remaining: 31
Safe_volume: 76.5625% |██████████████████████▉       | Time: 02:13 s, Done: 224, Remaining: 31
Safe_volume: 76.5625% |██████████████████████▉       | Time: 02:13 s, Done: 225, Remaining: 30
Safe_volume: 77.3438% |███████████████████████▏      | Time: 02:13 s, Done: 225, Remaining: 30
Safe_volume: 77.3438% |███████████████████████▏      | Time: 02:13 s, Done: 226, Remaining: 29
Safe_volume: 78.1250% |███████████████████████▍      | Time: 02:14 s, Done: 226, Remaining: 29
Safe_volume: 78.1250% |███████████████████████▍      | Time: 02:14 s, Done: 227, Remaining: 28
Safe_volume: 78.9062% |███████████████████████▋      | Time: 02:15 s, Done: 227, Remaining: 28
Safe_volume: 78.9062% |███████████████████████▋      | Time: 02:15 s, Done: 228, Remaining: 27
Safe_volume: 79.6875% |███████████████████████▉      | Time: 02:15 s, Done: 228, Remaining: 27
Safe_volume: 79.6875% |███████████████████████▉      | Time: 02:15 s, Done: 229, Remaining: 26
Safe_volume: 80.4688% |████████████████████████▏     | Time: 02:16 s, Done: 229, Remaining: 26
Safe_volume: 80.4688% |████████████████████████▏     | Time: 02:16 s, Done: 230, Remaining: 25
Safe_volume: 81.2500% |████████████████████████▍     | Time: 02:17 s, Done: 230, Remaining: 25
Safe_volume: 81.2500% |████████████████████████▍     | Time: 02:17 s, Done: 231, Remaining: 24
Safe_volume: 82.0312% |████████████████████████▌     | Time: 02:17 s, Done: 231, Remaining: 24
Safe_volume: 82.0312% |████████████████████████▌     | Time: 02:17 s, Done: 232, Remaining: 23
Safe_volume: 82.8125% |████████████████████████▊     | Time: 02:18 s, Done: 232, Remaining: 23
Safe_volume: 82.8125% |████████████████████████▊     | Time: 02:18 s, Done: 233, Remaining: 22
Safe_volume: 83.5938% |█████████████████████████     | Time: 02:19 s, Done: 233, Remaining: 22
Safe_volume: 83.5938% |█████████████████████████     | Time: 02:19 s, Done: 234, Remaining: 21
Safe_volume: 84.3750% |█████████████████████████▎    | Time: 02:20 s, Done: 234, Remaining: 21
Safe_volume: 84.3750% |█████████████████████████▎    | Time: 02:20 s, Done: 235, Remaining: 20
Safe_volume: 85.1562% |█████████████████████████▌    | Time: 02:21 s, Done: 235, Remaining: 20
Safe_volume: 85.1562% |█████████████████████████▌    | Time: 02:21 s, Done: 236, Remaining: 19
Safe_volume: 85.9375% |█████████████████████████▊    | Time: 02:21 s, Done: 236, Remaining: 19
Safe_volume: 85.9375% |█████████████████████████▊    | Time: 02:21 s, Done: 237, Remaining: 18
Safe_volume: 86.7188% |██████████████████████████    | Time: 02:22 s, Done: 237, Remaining: 18
Safe_volume: 86.7188% |██████████████████████████    | Time: 02:22 s, Done: 238, Remaining: 17
Safe_volume: 87.5000% |██████████████████████████▎   | Time: 02:23 s, Done: 238, Remaining: 17
Safe_volume: 87.5000% |██████████████████████████▎   | Time: 02:23 s, Done: 239, Remaining: 16
Safe_volume: 88.2812% |██████████████████████████▍   | Time: 02:23 s, Done: 239, Remaining: 16
Safe_volume: 88.2812% |██████████████████████████▍   | Time: 02:23 s, Done: 240, Remaining: 15
Safe_volume: 89.0625% |██████████████████████████▋   | Time: 02:24 s, Done: 240, Remaining: 15
Safe_volume: 89.0625% |██████████████████████████▋   | Time: 02:24 s, Done: 241, Remaining: 14
Safe_volume: 89.8438% |██████████████████████████▉   | Time: 02:25 s, Done: 241, Remaining: 14
Safe_volume: 89.8438% |██████████████████████████▉   | Time: 02:25 s, Done: 242, Remaining: 13
Safe_volume: 90.6250% |███████████████████████████▏  | Time: 02:25 s, Done: 242, Remaining: 13
Safe_volume: 90.6250% |███████████████████████████▏  | Time: 02:25 s, Done: 243, Remaining: 12
Safe_volume: 91.4062% |███████████████████████████▍  | Time: 02:26 s, Done: 243, Remaining: 12
Safe_volume: 91.4062% |███████████████████████████▍  | Time: 02:26 s, Done: 244, Remaining: 11
Safe_volume: 92.1875% |███████████████████████████▋  | Time: 02:27 s, Done: 244, Remaining: 11
Safe_volume: 92.1875% |███████████████████████████▋  | Time: 02:27 s, Done: 245, Remaining: 10
Safe_volume: 92.9688% |███████████████████████████▉  | Time: 02:27 s, Done: 245, Remaining: 10
Safe_volume: 92.9688% |███████████████████████████▉  | Time: 02:27 s, Done: 246, Remaining: 9 
Safe_volume: 93.7500% |████████████████████████████▏ | Time: 02:28 s, Done: 246, Remaining: 9
Safe_volume: 93.7500% |████████████████████████████▏ | Time: 02:28 s, Done: 247, Remaining: 8
Safe_volume: 94.5312% |████████████████████████████▎ | Time: 02:29 s, Done: 247, Remaining: 8
Safe_volume: 94.5312% |████████████████████████████▎ | Time: 02:29 s, Done: 248, Remaining: 7
Safe_volume: 95.3125% |████████████████████████████▌ | Time: 02:29 s, Done: 248, Remaining: 7
Safe_volume: 95.3125% |████████████████████████████▌ | Time: 02:29 s, Done: 249, Remaining: 6
Safe_volume: 96.0938% |████████████████████████████▊ | Time: 02:30 s, Done: 249, Remaining: 6
Safe_volume: 96.0938% |████████████████████████████▊ | Time: 02:30 s, Done: 250, Remaining: 5
Safe_volume: 96.8750% |█████████████████████████████ | Time: 02:31 s, Done: 250, Remaining: 5
Safe_volume: 96.8750% |█████████████████████████████ | Time: 02:31 s, Done: 251, Remaining: 4
Safe_volume: 97.6562% |█████████████████████████████▎| Time: 02:31 s, Done: 251, Remaining: 4
Safe_volume: 97.6562% |█████████████████████████████▎| Time: 02:31 s, Done: 252, Remaining: 3
Safe_volume: 98.4375% |█████████████████████████████▌| Time: 02:32 s, Done: 252, Remaining: 3
Safe_volume: 98.4375% |█████████████████████████████▌| Time: 02:32 s, Done: 253, Remaining: 2
Safe_volume: 99.2188% |█████████████████████████████▊| Time: 02:33 s, Done: 253, Remaining: 2
Safe_volume: 99.2188% |█████████████████████████████▊| Time: 02:33 s, Done: 254, Remaining: 1
Safe_volume: 100.0000% |██████████████████████████████| Time: 02:33 s, Done: 254, Remaining: 1
Safe_volume: 100.0000% |██████████████████████████████| Time: 02:33 s, Done: 255, Remaining: 0
Safe_volume: 100.0000% |██████████████████████████████| Time: 02:33 s, Done: 255, Remaining: 0
Result = True, Time = 153.82 s, Safe space = 100.00 %, number of analysis = 255
