Running analysis with 1 processes, domains = ['con_z'], scorer = better

Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 60.7025% |██████████████████▏           | Time: 00:45 s, Done: 252, Remaining: 85
Safe_volume: 60.7025% |██████████████████▏           | Time: 00:45 s, Done: 253, Remaining: 86
Safe_volume: 60.7056% |██████████████████▏           | Time: 00:45 s, Done: 254, Remaining: 85
Safe_volume: 60.7086% |██████████████████▏           | Time: 00:45 s, Done: 255, Remaining: 84
Safe_volume: 60.7117% |██████████████████▏           | Time: 00:46 s, Done: 256, Remaining: 83
Safe_volume: 60.7147% |██████████████████▏           | Time: 00:46 s, Done: 257, Remaining: 82
Safe_volume: 62.2772% |██████████████████▋           | Time: 00:46 s, Done: 257, Remaining: 82
Safe_volume: 62.2772% |██████████████████▋           | Time: 00:46 s, Done: 258, Remaining: 81
Safe_volume: 62.2772% |██████████████████▋           | Time: 00:46 s, Done: 259, Remaining: 82
Safe_volume: 74.7772% |██████████████████████▍       | Time: 00:46 s, Done: 259, Remaining: 82
Safe_volume: 74.7772% |██████████████████████▍       | Time: 00:46 s, Done: 260, Remaining: 81
Safe_volume: 87.2772% |██████████████████████████▏   | Time: 00:46 s, Done: 260, Remaining: 81
Safe_volume: 87.2772% |██████████████████████████▏   | Time: 00:46 s, Done: 261, Remaining: 80
Safe_volume: 87.2772% |██████████████████████████▏   | Time: 00:46 s, Done: 262, Remaining: 81
Safe_volume: 87.2787% |██████████████████████████▏   | Time: 00:47 s, Done: 263, Remaining: 80
Safe_volume: 87.2787% |██████████████████████████▏   | Time: 00:47 s, Done: 264, Remaining: 81
Safe_volume: 87.3276% |██████████████████████████▏   | Time: 00:47 s, Done: 265, Remaining: 80
Safe_volume: 87.3398% |██████████████████████████▏   | Time: 00:47 s, Done: 266, Remaining: 79
Safe_volume: 87.3520% |██████████████████████████▏   | Time: 00:47 s, Done: 267, Remaining: 78
Safe_volume: 87.3550% |██████████████████████████▏   | Time: 00:47 s, Done: 268, Remaining: 77
Safe_volume: 87.3550% |██████████████████████████▏   | Time: 00:47 s, Done: 269, Remaining: 78
Safe_volume: 87.3550% |██████████████████████████▏   | Time: 00:48 s, Done: 270, Remaining: 79
Safe_volume: 87.4527% |██████████████████████████▏   | Time: 00:48 s, Done: 271, Remaining: 78
Safe_volume: 87.5504% |██████████████████████████▎   | Time: 00:48 s, Done: 272, Remaining: 77
Safe_volume: 87.6480% |██████████████████████████▎   | Time: 00:48 s, Done: 273, Remaining: 76
Safe_volume: 87.6602% |██████████████████████████▎   | Time: 00:48 s, Done: 274, Remaining: 75
Safe_volume: 87.6602% |██████████████████████████▎   | Time: 00:48 s, Done: 275, Remaining: 76
Safe_volume: 87.6602% |██████████████████████████▎   | Time: 00:48 s, Done: 276, Remaining: 77
Safe_volume: 87.8555% |██████████████████████████▎   | Time: 00:48 s, Done: 277, Remaining: 76
Safe_volume: 87.8616% |██████████████████████████▎   | Time: 00:49 s, Done: 278, Remaining: 75
Safe_volume: 87.8677% |██████████████████████████▎   | Time: 00:49 s, Done: 279, Remaining: 74
Safe_volume: 87.8677% |██████████████████████████▎   | Time: 00:49 s, Done: 280, Remaining: 75
Safe_volume: 87.9654% |██████████████████████████▍   | Time: 00:49 s, Done: 281, Remaining: 74
Safe_volume: 87.9654% |██████████████████████████▍   | Time: 00:49 s, Done: 282, Remaining: 75
Safe_volume: 87.9898% |██████████████████████████▍   | Time: 00:49 s, Done: 283, Remaining: 74
Safe_volume: 87.9898% |██████████████████████████▍   | Time: 00:49 s, Done: 284, Remaining: 75
Safe_volume: 87.9898% |██████████████████████████▍   | Time: 00:50 s, Done: 284, Remaining: 75
Safe_volume: 88.0875% |██████████████████████████▍   | Time: 00:50 s, Done: 285, Remaining: 74
Safe_volume: 88.0875% |██████████████████████████▍   | Time: 00:50 s, Done: 286, Remaining: 75
Safe_volume: 88.1851% |██████████████████████████▍   | Time: 00:50 s, Done: 287, Remaining: 74
Safe_volume: 88.1851% |██████████████████████████▍   | Time: 00:50 s, Done: 288, Remaining: 75
Safe_volume: 88.2095% |██████████████████████████▍   | Time: 00:50 s, Done: 289, Remaining: 74
Safe_volume: 88.2095% |██████████████████████████▍   | Time: 00:50 s, Done: 290, Remaining: 75
Safe_volume: 88.2339% |██████████████████████████▍   | Time: 00:50 s, Done: 291, Remaining: 74
Safe_volume: 88.2347% |██████████████████████████▍   | Time: 00:51 s, Done: 292, Remaining: 73
Safe_volume: 88.2355% |██████████████████████████▍   | Time: 00:51 s, Done: 293, Remaining: 72
Safe_volume: 88.2355% |██████████████████████████▍   | Time: 00:51 s, Done: 294, Remaining: 73
Safe_volume: 88.2370% |██████████████████████████▍   | Time: 00:51 s, Done: 295, Remaining: 72
Safe_volume: 88.2370% |██████████████████████████▍   | Time: 00:51 s, Done: 296, Remaining: 73
Safe_volume: 88.2431% |██████████████████████████▍   | Time: 00:51 s, Done: 297, Remaining: 72
Safe_volume: 88.2431% |██████████████████████████▍   | Time: 00:51 s, Done: 298, Remaining: 73
Safe_volume: 88.2553% |██████████████████████████▍   | Time: 00:52 s, Done: 299, Remaining: 72
Safe_volume: 88.2797% |██████████████████████████▍   | Time: 00:52 s, Done: 299, Remaining: 72
Safe_volume: 88.2797% |██████████████████████████▍   | Time: 00:52 s, Done: 300, Remaining: 71
Safe_volume: 88.3041% |██████████████████████████▍   | Time: 00:52 s, Done: 300, Remaining: 71
Safe_volume: 88.3041% |██████████████████████████▍   | Time: 00:52 s, Done: 301, Remaining: 70
Safe_volume: 88.3041% |██████████████████████████▍   | Time: 00:52 s, Done: 302, Remaining: 71
Safe_volume: 88.4018% |██████████████████████████▌   | Time: 00:52 s, Done: 302, Remaining: 71
Safe_volume: 88.4018% |██████████████████████████▌   | Time: 00:52 s, Done: 303, Remaining: 70
Safe_volume: 88.4048% |██████████████████████████▌   | Time: 00:52 s, Done: 304, Remaining: 69
Safe_volume: 88.4079% |██████████████████████████▌   | Time: 00:52 s, Done: 305, Remaining: 68
Safe_volume: 88.4079% |██████████████████████████▌   | Time: 00:52 s, Done: 306, Remaining: 69
Safe_volume: 88.4567% |██████████████████████████▌   | Time: 00:53 s, Done: 306, Remaining: 69
Safe_volume: 88.4567% |██████████████████████████▌   | Time: 00:53 s, Done: 307, Remaining: 68
Safe_volume: 88.4567% |██████████████████████████▌   | Time: 00:53 s, Done: 308, Remaining: 69
Safe_volume: 88.4811% |██████████████████████████▌   | Time: 00:53 s, Done: 308, Remaining: 69
Safe_volume: 88.4811% |██████████████████████████▌   | Time: 00:53 s, Done: 309, Remaining: 68
Safe_volume: 88.4842% |██████████████████████████▌   | Time: 00:53 s, Done: 310, Remaining: 67
Safe_volume: 88.4872% |██████████████████████████▌   | Time: 00:53 s, Done: 311, Remaining: 66
Safe_volume: 88.4872% |██████████████████████████▌   | Time: 00:53 s, Done: 312, Remaining: 67
Safe_volume: 88.6826% |██████████████████████████▌   | Time: 00:53 s, Done: 312, Remaining: 67
Safe_volume: 88.6826% |██████████████████████████▌   | Time: 00:53 s, Done: 313, Remaining: 66
Safe_volume: 88.6826% |██████████████████████████▌   | Time: 00:54 s, Done: 314, Remaining: 67
Safe_volume: 88.7070% |██████████████████████████▌   | Time: 00:54 s, Done: 315, Remaining: 66
Safe_volume: 88.7070% |██████████████████████████▌   | Time: 00:54 s, Done: 316, Remaining: 67
Safe_volume: 88.7070% |██████████████████████████▌   | Time: 00:54 s, Done: 317, Remaining: 68
Safe_volume: 88.8046% |██████████████████████████▋   | Time: 00:54 s, Done: 317, Remaining: 68
Safe_volume: 88.8046% |██████████████████████████▋   | Time: 00:54 s, Done: 318, Remaining: 67
Safe_volume: 88.9023% |██████████████████████████▋   | Time: 00:54 s, Done: 319, Remaining: 66
Safe_volume: 88.9023% |██████████████████████████▋   | Time: 00:54 s, Done: 319, Remaining: 66
Safe_volume: 88.9023% |██████████████████████████▋   | Time: 00:54 s, Done: 320, Remaining: 67
Safe_volume: 88.9267% |██████████████████████████▋   | Time: 00:54 s, Done: 321, Remaining: 66
Safe_volume: 88.9267% |██████████████████████████▋   | Time: 00:55 s, Done: 322, Remaining: 67
Safe_volume: 88.9511% |██████████████████████████▋   | Time: 00:55 s, Done: 322, Remaining: 67
Safe_volume: 88.9511% |██████████████████████████▋   | Time: 00:55 s, Done: 323, Remaining: 66
Safe_volume: 88.9511% |██████████████████████████▋   | Time: 00:55 s, Done: 324, Remaining: 67
Safe_volume: 88.9999% |██████████████████████████▋   | Time: 00:55 s, Done: 324, Remaining: 67
Safe_volume: 88.9999% |██████████████████████████▋   | Time: 00:55 s, Done: 325, Remaining: 66
Safe_volume: 89.0007% |██████████████████████████▋   | Time: 00:55 s, Done: 326, Remaining: 65
Safe_volume: 89.0015% |██████████████████████████▋   | Time: 00:55 s, Done: 327, Remaining: 64
Safe_volume: 89.0503% |██████████████████████████▋   | Time: 00:55 s, Done: 327, Remaining: 64
Safe_volume: 89.0503% |██████████████████████████▋   | Time: 00:55 s, Done: 328, Remaining: 63
Safe_volume: 89.0991% |██████████████████████████▋   | Time: 00:55 s, Done: 329, Remaining: 62
Safe_volume: 89.1968% |██████████████████████████▊   | Time: 00:56 s, Done: 329, Remaining: 62
Safe_volume: 89.1968% |██████████████████████████▊   | Time: 00:56 s, Done: 330, Remaining: 61
Safe_volume: 89.2944% |██████████████████████████▊   | Time: 00:56 s, Done: 330, Remaining: 61
Safe_volume: 89.2944% |██████████████████████████▊   | Time: 00:56 s, Done: 331, Remaining: 60
Safe_volume: 89.3188% |██████████████████████████▊   | Time: 00:56 s, Done: 332, Remaining: 59
Safe_volume: 89.3433% |██████████████████████████▊   | Time: 00:56 s, Done: 333, Remaining: 58
Safe_volume: 89.3433% |██████████████████████████▊   | Time: 00:56 s, Done: 334, Remaining: 59
Safe_volume: 89.3494% |██████████████████████████▊   | Time: 00:56 s, Done: 335, Remaining: 58
Safe_volume: 89.3494% |██████████████████████████▊   | Time: 00:56 s, Done: 336, Remaining: 59
Safe_volume: 89.3616% |██████████████████████████▊   | Time: 00:56 s, Done: 337, Remaining: 58
Safe_volume: 89.3860% |██████████████████████████▊   | Time: 00:56 s, Done: 337, Remaining: 58
Safe_volume: 89.3860% |██████████████████████████▊   | Time: 00:56 s, Done: 338, Remaining: 57
Safe_volume: 89.4104% |██████████████████████████▊   | Time: 00:57 s, Done: 339, Remaining: 56
Safe_volume: 89.4112% |██████████████████████████▊   | Time: 00:57 s, Done: 339, Remaining: 56
Safe_volume: 89.4112% |██████████████████████████▊   | Time: 00:57 s, Done: 340, Remaining: 55
Safe_volume: 89.4119% |██████████████████████████▊   | Time: 00:57 s, Done: 341, Remaining: 54
Safe_volume: 89.4119% |██████████████████████████▊   | Time: 00:57 s, Done: 342, Remaining: 55
Safe_volume: 89.4241% |██████████████████████████▊   | Time: 00:57 s, Done: 342, Remaining: 55
Safe_volume: 89.4241% |██████████████████████████▊   | Time: 00:57 s, Done: 343, Remaining: 54
Safe_volume: 89.4241% |██████████████████████████▊   | Time: 00:57 s, Done: 344, Remaining: 55
Safe_volume: 89.5218% |██████████████████████████▊   | Time: 00:57 s, Done: 344, Remaining: 55
Safe_volume: 89.5218% |██████████████████████████▊   | Time: 00:57 s, Done: 345, Remaining: 54
Safe_volume: 89.5218% |██████████████████████████▊   | Time: 00:58 s, Done: 346, Remaining: 55
Safe_volume: 89.5706% |██████████████████████████▊   | Time: 00:58 s, Done: 346, Remaining: 55
Safe_volume: 89.5706% |██████████████████████████▊   | Time: 00:58 s, Done: 347, Remaining: 54
Safe_volume: 89.5828% |██████████████████████████▊   | Time: 00:58 s, Done: 348, Remaining: 53
Safe_volume: 89.5950% |██████████████████████████▉   | Time: 00:58 s, Done: 348, Remaining: 53
Safe_volume: 89.5950% |██████████████████████████▉   | Time: 00:58 s, Done: 349, Remaining: 52
Safe_volume: 89.6011% |██████████████████████████▉   | Time: 00:58 s, Done: 350, Remaining: 51
Safe_volume: 89.6072% |██████████████████████████▉   | Time: 00:58 s, Done: 350, Remaining: 51
Safe_volume: 89.6072% |██████████████████████████▉   | Time: 00:58 s, Done: 351, Remaining: 50
Safe_volume: 89.6194% |██████████████████████████▉   | Time: 00:58 s, Done: 351, Remaining: 50
Safe_volume: 89.6194% |██████████████████████████▉   | Time: 00:58 s, Done: 352, Remaining: 49
Safe_volume: 89.6317% |██████████████████████████▉   | Time: 00:58 s, Done: 352, Remaining: 49
Safe_volume: 89.6317% |██████████████████████████▉   | Time: 00:58 s, Done: 353, Remaining: 48
Safe_volume: 89.6347% |██████████████████████████▉   | Time: 00:58 s, Done: 354, Remaining: 47
Safe_volume: 89.6378% |██████████████████████████▉   | Time: 00:59 s, Done: 355, Remaining: 46
Safe_volume: 89.6378% |██████████████████████████▉   | Time: 00:59 s, Done: 356, Remaining: 47
Safe_volume: 89.6866% |██████████████████████████▉   | Time: 00:59 s, Done: 356, Remaining: 47
Safe_volume: 89.6866% |██████████████████████████▉   | Time: 00:59 s, Done: 357, Remaining: 46
Safe_volume: 89.6866% |██████████████████████████▉   | Time: 00:59 s, Done: 358, Remaining: 47
Safe_volume: 89.6866% |██████████████████████████▉   | Time: 00:59 s, Done: 359, Remaining: 48
Safe_volume: 90.4678% |███████████████████████████▏  | Time: 00:59 s, Done: 359, Remaining: 48
Safe_volume: 90.4678% |███████████████████████████▏  | Time: 00:59 s, Done: 360, Remaining: 47
Safe_volume: 90.4678% |███████████████████████████▏  | Time: 01:00 s, Done: 361, Remaining: 48
Safe_volume: 90.4686% |███████████████████████████▏  | Time: 01:00 s, Done: 362, Remaining: 47
Safe_volume: 90.4694% |███████████████████████████▏  | Time: 01:00 s, Done: 363, Remaining: 46
Safe_volume: 90.4694% |███████████████████████████▏  | Time: 01:00 s, Done: 364, Remaining: 47
Safe_volume: 90.4694% |███████████████████████████▏  | Time: 01:00 s, Done: 365, Remaining: 48
Safe_volume: 90.4694% |███████████████████████████▏  | Time: 01:00 s, Done: 366, Remaining: 49
Safe_volume: 90.5182% |███████████████████████████▏  | Time: 01:00 s, Done: 367, Remaining: 48
Safe_volume: 90.5426% |███████████████████████████▏  | Time: 01:01 s, Done: 368, Remaining: 47
Safe_volume: 90.5670% |███████████████████████████▏  | Time: 01:01 s, Done: 369, Remaining: 46
Safe_volume: 90.5670% |███████████████████████████▏  | Time: 01:01 s, Done: 370, Remaining: 47
Safe_volume: 90.5670% |███████████████████████████▏  | Time: 01:01 s, Done: 371, Remaining: 48
Safe_volume: 90.5670% |███████████████████████████▏  | Time: 01:01 s, Done: 372, Remaining: 49
Safe_volume: 90.7623% |███████████████████████████▏  | Time: 01:01 s, Done: 372, Remaining: 49
Safe_volume: 90.7623% |███████████████████████████▏  | Time: 01:01 s, Done: 373, Remaining: 48
Safe_volume: 90.7623% |███████████████████████████▏  | Time: 01:02 s, Done: 374, Remaining: 49
Safe_volume: 90.8600% |███████████████████████████▎  | Time: 01:02 s, Done: 374, Remaining: 49
Safe_volume: 90.8600% |███████████████████████████▎  | Time: 01:02 s, Done: 375, Remaining: 48
Safe_volume: 90.8600% |███████████████████████████▎  | Time: 01:02 s, Done: 376, Remaining: 49
Safe_volume: 90.9088% |███████████████████████████▎  | Time: 01:02 s, Done: 376, Remaining: 49
Safe_volume: 90.9088% |███████████████████████████▎  | Time: 01:02 s, Done: 377, Remaining: 48
Safe_volume: 90.9088% |███████████████████████████▎  | Time: 01:02 s, Done: 378, Remaining: 49
Safe_volume: 90.9332% |███████████████████████████▎  | Time: 01:02 s, Done: 378, Remaining: 49
Safe_volume: 90.9332% |███████████████████████████▎  | Time: 01:02 s, Done: 379, Remaining: 48
Safe_volume: 90.9332% |███████████████████████████▎  | Time: 01:02 s, Done: 380, Remaining: 49
Safe_volume: 90.9332% |███████████████████████████▎  | Time: 01:03 s, Done: 381, Remaining: 50
Safe_volume: 91.3239% |███████████████████████████▍  | Time: 01:03 s, Done: 381, Remaining: 50
Safe_volume: 91.3239% |███████████████████████████▍  | Time: 01:03 s, Done: 382, Remaining: 49
Safe_volume: 91.7145% |███████████████████████████▌  | Time: 01:03 s, Done: 382, Remaining: 49
Safe_volume: 91.7145% |███████████████████████████▌  | Time: 01:03 s, Done: 383, Remaining: 48
Safe_volume: 91.7145% |███████████████████████████▌  | Time: 01:03 s, Done: 384, Remaining: 49
Safe_volume: 91.7267% |███████████████████████████▌  | Time: 01:03 s, Done: 385, Remaining: 48
Safe_volume: 91.7267% |███████████████████████████▌  | Time: 01:03 s, Done: 386, Remaining: 49
Safe_volume: 91.7267% |███████████████████████████▌  | Time: 01:04 s, Done: 387, Remaining: 50
Safe_volume: 91.7267% |███████████████████████████▌  | Time: 01:04 s, Done: 388, Remaining: 51
Safe_volume: 91.7267% |███████████████████████████▌  | Time: 01:04 s, Done: 389, Remaining: 52
Safe_volume: 91.7267% |███████████████████████████▌  | Time: 01:04 s, Done: 390, Remaining: 53
Safe_volume: 91.8243% |███████████████████████████▌  | Time: 01:04 s, Done: 391, Remaining: 52
Safe_volume: 91.8243% |███████████████████████████▌  | Time: 01:04 s, Done: 392, Remaining: 53
Safe_volume: 91.8243% |███████████████████████████▌  | Time: 01:05 s, Done: 393, Remaining: 54
Safe_volume: 91.8243% |███████████████████████████▌  | Time: 01:05 s, Done: 394, Remaining: 55
Safe_volume: 91.8732% |███████████████████████████▌  | Time: 01:05 s, Done: 395, Remaining: 54
Safe_volume: 91.8732% |███████████████████████████▌  | Time: 01:05 s, Done: 396, Remaining: 55
Safe_volume: 91.9220% |███████████████████████████▌  | Time: 01:05 s, Done: 397, Remaining: 54
Safe_volume: 91.9220% |███████████████████████████▌  | Time: 01:05 s, Done: 398, Remaining: 55
Safe_volume: 91.9464% |███████████████████████████▌  | Time: 01:06 s, Done: 398, Remaining: 55
Safe_volume: 91.9464% |███████████████████████████▌  | Time: 01:06 s, Done: 399, Remaining: 54
Safe_volume: 91.9464% |███████████████████████████▌  | Time: 01:06 s, Done: 400, Remaining: 55
Safe_volume: 91.9586% |███████████████████████████▌  | Time: 01:06 s, Done: 400, Remaining: 55
Safe_volume: 91.9586% |███████████████████████████▌  | Time: 01:06 s, Done: 401, Remaining: 54
Safe_volume: 91.9586% |███████████████████████████▌  | Time: 01:06 s, Done: 402, Remaining: 55
Safe_volume: 91.9647% |███████████████████████████▌  | Time: 01:06 s, Done: 402, Remaining: 55
Safe_volume: 91.9647% |███████████████████████████▌  | Time: 01:06 s, Done: 403, Remaining: 54
Safe_volume: 91.9647% |███████████████████████████▌  | Time: 01:06 s, Done: 404, Remaining: 55
Safe_volume: 91.9647% |███████████████████████████▌  | Time: 01:06 s, Done: 405, Remaining: 56
Safe_volume: 92.0624% |███████████████████████████▌  | Time: 01:07 s, Done: 405, Remaining: 56
Safe_volume: 92.0624% |███████████████████████████▌  | Time: 01:07 s, Done: 406, Remaining: 55
Safe_volume: 92.1600% |███████████████████████████▋  | Time: 01:07 s, Done: 406, Remaining: 55
Safe_volume: 92.1600% |███████████████████████████▋  | Time: 01:07 s, Done: 407, Remaining: 54
Safe_volume: 92.1844% |███████████████████████████▋  | Time: 01:07 s, Done: 408, Remaining: 53
Safe_volume: 92.2089% |███████████████████████████▋  | Time: 01:07 s, Done: 409, Remaining: 52
Safe_volume: 92.4042% |███████████████████████████▋  | Time: 01:07 s, Done: 409, Remaining: 52
Safe_volume: 92.4042% |███████████████████████████▋  | Time: 01:07 s, Done: 410, Remaining: 51
Safe_volume: 92.4042% |███████████████████████████▋  | Time: 01:07 s, Done: 411, Remaining: 52
Safe_volume: 92.4042% |███████████████████████████▋  | Time: 01:08 s, Done: 412, Remaining: 53
Safe_volume: 92.4042% |███████████████████████████▋  | Time: 01:08 s, Done: 413, Remaining: 54
Safe_volume: 92.7948% |███████████████████████████▊  | Time: 01:08 s, Done: 413, Remaining: 54
Safe_volume: 92.7948% |███████████████████████████▊  | Time: 01:08 s, Done: 414, Remaining: 53
Safe_volume: 92.7948% |███████████████████████████▊  | Time: 01:08 s, Done: 415, Remaining: 54
Safe_volume: 93.1854% |███████████████████████████▉  | Time: 01:08 s, Done: 415, Remaining: 54
Safe_volume: 93.1854% |███████████████████████████▉  | Time: 01:08 s, Done: 416, Remaining: 53
Safe_volume: 93.1854% |███████████████████████████▉  | Time: 01:08 s, Done: 417, Remaining: 54
Safe_volume: 93.1854% |███████████████████████████▉  | Time: 01:09 s, Done: 418, Remaining: 55
Safe_volume: 93.1854% |███████████████████████████▉  | Time: 01:09 s, Done: 419, Remaining: 56
Safe_volume: 93.1854% |███████████████████████████▉  | Time: 01:09 s, Done: 420, Remaining: 57
Safe_volume: 93.2831% |███████████████████████████▉  | Time: 01:09 s, Done: 421, Remaining: 56
Safe_volume: 93.2831% |███████████████████████████▉  | Time: 01:09 s, Done: 422, Remaining: 57
Safe_volume: 93.2831% |███████████████████████████▉  | Time: 01:09 s, Done: 423, Remaining: 58
Safe_volume: 93.2831% |███████████████████████████▉  | Time: 01:10 s, Done: 424, Remaining: 59
Safe_volume: 93.3807% |████████████████████████████  | Time: 01:10 s, Done: 424, Remaining: 59
Safe_volume: 93.3807% |████████████████████████████  | Time: 01:10 s, Done: 425, Remaining: 58
Safe_volume: 93.4784% |████████████████████████████  | Time: 01:10 s, Done: 425, Remaining: 58
Safe_volume: 93.4784% |████████████████████████████  | Time: 01:10 s, Done: 426, Remaining: 57
Safe_volume: 93.4784% |████████████████████████████  | Time: 01:10 s, Done: 427, Remaining: 58
Safe_volume: 93.4784% |████████████████████████████  | Time: 01:10 s, Done: 428, Remaining: 59
Safe_volume: 93.5272% |████████████████████████████  | Time: 01:10 s, Done: 429, Remaining: 58
Safe_volume: 93.5272% |████████████████████████████  | Time: 01:11 s, Done: 430, Remaining: 59
Safe_volume: 93.5760% |████████████████████████████  | Time: 01:11 s, Done: 430, Remaining: 59
Safe_volume: 93.5760% |████████████████████████████  | Time: 01:11 s, Done: 431, Remaining: 58
Safe_volume: 93.6005% |████████████████████████████  | Time: 01:11 s, Done: 431, Remaining: 58
Safe_volume: 93.6005% |████████████████████████████  | Time: 01:11 s, Done: 432, Remaining: 57
Safe_volume: 93.6249% |████████████████████████████  | Time: 01:11 s, Done: 432, Remaining: 57
Safe_volume: 93.6249% |████████████████████████████  | Time: 01:11 s, Done: 433, Remaining: 56
Safe_volume: 93.6249% |████████████████████████████  | Time: 01:11 s, Done: 434, Remaining: 57
Safe_volume: 93.6249% |████████████████████████████  | Time: 01:11 s, Done: 435, Remaining: 58
Safe_volume: 93.6737% |████████████████████████████  | Time: 01:12 s, Done: 435, Remaining: 58
Safe_volume: 93.6737% |████████████████████████████  | Time: 01:12 s, Done: 436, Remaining: 57
Safe_volume: 93.7225% |████████████████████████████  | Time: 01:12 s, Done: 436, Remaining: 57
Safe_volume: 93.7225% |████████████████████████████  | Time: 01:12 s, Done: 437, Remaining: 56
Safe_volume: 93.7225% |████████████████████████████  | Time: 01:12 s, Done: 438, Remaining: 57
Safe_volume: 93.7225% |████████████████████████████  | Time: 01:12 s, Done: 439, Remaining: 58
Safe_volume: 93.7225% |████████████████████████████  | Time: 01:12 s, Done: 440, Remaining: 59
Safe_volume: 93.7714% |████████████████████████████▏ | Time: 01:12 s, Done: 440, Remaining: 59
Safe_volume: 93.7714% |████████████████████████████▏ | Time: 01:12 s, Done: 441, Remaining: 58
Safe_volume: 93.7714% |████████████████████████████▏ | Time: 01:13 s, Done: 442, Remaining: 59
Safe_volume: 93.8202% |████████████████████████████▏ | Time: 01:13 s, Done: 442, Remaining: 59
Safe_volume: 93.8202% |████████████████████████████▏ | Time: 01:13 s, Done: 443, Remaining: 58
Safe_volume: 93.8202% |████████████████████████████▏ | Time: 01:13 s, Done: 444, Remaining: 59
Safe_volume: 93.8202% |████████████████████████████▏ | Time: 01:13 s, Done: 445, Remaining: 60
Safe_volume: 93.8324% |████████████████████████████▏ | Time: 01:13 s, Done: 446, Remaining: 59
Safe_volume: 93.8446% |████████████████████████████▏ | Time: 01:13 s, Done: 446, Remaining: 59
Safe_volume: 93.8446% |████████████████████████████▏ | Time: 01:13 s, Done: 447, Remaining: 58
Safe_volume: 93.8446% |████████████████████████████▏ | Time: 01:14 s, Done: 448, Remaining: 59
Safe_volume: 93.8446% |████████████████████████████▏ | Time: 01:14 s, Done: 449, Remaining: 60
Safe_volume: 93.8446% |████████████████████████████▏ | Time: 01:14 s, Done: 450, Remaining: 61
Safe_volume: 93.8934% |████████████████████████████▏ | Time: 01:14 s, Done: 450, Remaining: 61
Safe_volume: 93.8934% |████████████████████████████▏ | Time: 01:14 s, Done: 451, Remaining: 60
Safe_volume: 93.8934% |████████████████████████████▏ | Time: 01:14 s, Done: 452, Remaining: 61
Safe_volume: 93.9178% |████████████████████████████▏ | Time: 01:14 s, Done: 452, Remaining: 61
Safe_volume: 93.9178% |████████████████████████████▏ | Time: 01:14 s, Done: 453, Remaining: 60
Safe_volume: 93.9178% |████████████████████████████▏ | Time: 01:15 s, Done: 454, Remaining: 61
Safe_volume: 93.9178% |████████████████████████████▏ | Time: 01:15 s, Done: 455, Remaining: 62
Safe_volume: 93.9178% |████████████████████████████▏ | Time: 01:15 s, Done: 456, Remaining: 63
Safe_volume: 93.9423% |████████████████████████████▏ | Time: 01:15 s, Done: 456, Remaining: 63
Safe_volume: 93.9423% |████████████████████████████▏ | Time: 01:15 s, Done: 457, Remaining: 62
Safe_volume: 93.9423% |████████████████████████████▏ | Time: 01:15 s, Done: 458, Remaining: 63
Safe_volume: 93.9545% |████████████████████████████▏ | Time: 01:15 s, Done: 458, Remaining: 63
Safe_volume: 93.9545% |████████████████████████████▏ | Time: 01:15 s, Done: 459, Remaining: 62
Safe_volume: 93.9545% |████████████████████████████▏ | Time: 01:16 s, Done: 460, Remaining: 63
Safe_volume: 93.9606% |████████████████████████████▏ | Time: 01:16 s, Done: 460, Remaining: 63
Safe_volume: 93.9606% |████████████████████████████▏ | Time: 01:16 s, Done: 461, Remaining: 62
Safe_volume: 93.9606% |████████████████████████████▏ | Time: 01:16 s, Done: 462, Remaining: 63
Safe_volume: 93.9636% |████████████████████████████▏ | Time: 01:16 s, Done: 462, Remaining: 63
Safe_volume: 93.9636% |████████████████████████████▏ | Time: 01:16 s, Done: 463, Remaining: 62
Safe_volume: 93.9636% |████████████████████████████▏ | Time: 01:16 s, Done: 464, Remaining: 63
Safe_volume: 93.9880% |████████████████████████████▏ | Time: 01:16 s, Done: 464, Remaining: 63
Safe_volume: 93.9880% |████████████████████████████▏ | Time: 01:16 s, Done: 465, Remaining: 62
Safe_volume: 93.9880% |████████████████████████████▏ | Time: 01:16 s, Done: 466, Remaining: 63
Safe_volume: 94.0002% |████████████████████████████▏ | Time: 01:16 s, Done: 466, Remaining: 63
Safe_volume: 94.0002% |████████████████████████████▏ | Time: 01:16 s, Done: 467, Remaining: 62
Safe_volume: 94.0033% |████████████████████████████▏ | Time: 01:17 s, Done: 468, Remaining: 61
Safe_volume: 94.0063% |████████████████████████████▏ | Time: 01:17 s, Done: 468, Remaining: 61
Safe_volume: 94.0063% |████████████████████████████▏ | Time: 01:17 s, Done: 469, Remaining: 60
Safe_volume: 94.0063% |████████████████████████████▏ | Time: 01:17 s, Done: 470, Remaining: 61
Safe_volume: 94.0552% |████████████████████████████▏ | Time: 01:17 s, Done: 470, Remaining: 61
Safe_volume: 94.0552% |████████████████████████████▏ | Time: 01:17 s, Done: 471, Remaining: 60
Safe_volume: 94.0552% |████████████████████████████▏ | Time: 01:17 s, Done: 472, Remaining: 61
Safe_volume: 94.0796% |████████████████████████████▏ | Time: 01:17 s, Done: 472, Remaining: 61
Safe_volume: 94.0796% |████████████████████████████▏ | Time: 01:17 s, Done: 473, Remaining: 60
