Running analysis with 1 processes, domains = ['con_z'], scorer = better

Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 35.0189% |██████████▌                   | Time: 01:06 s, Done: 256, Remaining: 137
Safe_volume: 35.0189% |██████████▌                   | Time: 01:06 s, Done: 257, Remaining: 136
Safe_volume: 35.0189% |██████████▌                   | Time: 01:07 s, Done: 258, Remaining: 137
Safe_volume: 35.0311% |██████████▌                   | Time: 01:07 s, Done: 258, Remaining: 137
Safe_volume: 35.0311% |██████████▌                   | Time: 01:07 s, Done: 259, Remaining: 136
Safe_volume: 35.0311% |██████████▌                   | Time: 01:07 s, Done: 260, Remaining: 137
Safe_volume: 35.0555% |██████████▌                   | Time: 01:07 s, Done: 260, Remaining: 137
Safe_volume: 35.0555% |██████████▌                   | Time: 01:07 s, Done: 261, Remaining: 136
Safe_volume: 35.0555% |██████████▌                   | Time: 01:08 s, Done: 262, Remaining: 137
Safe_volume: 35.0555% |██████████▌                   | Time: 01:08 s, Done: 263, Remaining: 138
Safe_volume: 35.0555% |██████████▌                   | Time: 01:08 s, Done: 264, Remaining: 139
Safe_volume: 35.0555% |██████████▌                   | Time: 01:08 s, Done: 265, Remaining: 140
Safe_volume: 35.0586% |██████████▌                   | Time: 01:09 s, Done: 266, Remaining: 139
Safe_volume: 35.0616% |██████████▌                   | Time: 01:09 s, Done: 267, Remaining: 138
Safe_volume: 35.0616% |██████████▌                   | Time: 01:09 s, Done: 268, Remaining: 139
Safe_volume: 35.0616% |██████████▌                   | Time: 01:09 s, Done: 269, Remaining: 140
Safe_volume: 35.0616% |██████████▌                   | Time: 01:09 s, Done: 270, Remaining: 141
Safe_volume: 35.0632% |██████████▌                   | Time: 01:10 s, Done: 270, Remaining: 141
Safe_volume: 35.0632% |██████████▌                   | Time: 01:10 s, Done: 271, Remaining: 140
Safe_volume: 35.0632% |██████████▌                   | Time: 01:10 s, Done: 272, Remaining: 141
Safe_volume: 35.0693% |██████████▌                   | Time: 01:10 s, Done: 272, Remaining: 141
Safe_volume: 35.0693% |██████████▌                   | Time: 01:10 s, Done: 273, Remaining: 140
Safe_volume: 35.0693% |██████████▌                   | Time: 01:10 s, Done: 274, Remaining: 141
Safe_volume: 35.0693% |██████████▌                   | Time: 01:10 s, Done: 275, Remaining: 142
Safe_volume: 35.0693% |██████████▌                   | Time: 01:11 s, Done: 276, Remaining: 143
Safe_volume: 35.0693% |██████████▌                   | Time: 01:11 s, Done: 277, Remaining: 144
Safe_volume: 35.0693% |██████████▌                   | Time: 01:11 s, Done: 278, Remaining: 145
Safe_volume: 35.0693% |██████████▌                   | Time: 01:11 s, Done: 279, Remaining: 146
Safe_volume: 35.0693% |██████████▌                   | Time: 01:12 s, Done: 280, Remaining: 147
Safe_volume: 35.1181% |██████████▌                   | Time: 01:12 s, Done: 280, Remaining: 147
Safe_volume: 35.1181% |██████████▌                   | Time: 01:12 s, Done: 281, Remaining: 146
Safe_volume: 35.1181% |██████████▌                   | Time: 01:12 s, Done: 282, Remaining: 147
Safe_volume: 35.3134% |██████████▌                   | Time: 01:12 s, Done: 282, Remaining: 147
Safe_volume: 35.3134% |██████████▌                   | Time: 01:12 s, Done: 283, Remaining: 146
Safe_volume: 35.3134% |██████████▌                   | Time: 01:12 s, Done: 284, Remaining: 147
Safe_volume: 35.3134% |██████████▌                   | Time: 01:13 s, Done: 285, Remaining: 148
Safe_volume: 35.3134% |██████████▌                   | Time: 01:13 s, Done: 286, Remaining: 149
Safe_volume: 35.3134% |██████████▌                   | Time: 01:13 s, Done: 287, Remaining: 150
Safe_volume: 35.3134% |██████████▌                   | Time: 01:13 s, Done: 288, Remaining: 151
Safe_volume: 35.3195% |██████████▌                   | Time: 01:14 s, Done: 289, Remaining: 150
Safe_volume: 35.3195% |██████████▌                   | Time: 01:14 s, Done: 290, Remaining: 151
Safe_volume: 35.3683% |██████████▌                   | Time: 01:14 s, Done: 290, Remaining: 151
Safe_volume: 35.3683% |██████████▌                   | Time: 01:14 s, Done: 291, Remaining: 150
Safe_volume: 35.3683% |██████████▌                   | Time: 01:14 s, Done: 292, Remaining: 151
Safe_volume: 35.3928% |██████████▌                   | Time: 01:15 s, Done: 292, Remaining: 151
Safe_volume: 35.3928% |██████████▌                   | Time: 01:15 s, Done: 293, Remaining: 150
Safe_volume: 35.3928% |██████████▌                   | Time: 01:15 s, Done: 294, Remaining: 151
Safe_volume: 35.4416% |██████████▋                   | Time: 01:15 s, Done: 294, Remaining: 151
Safe_volume: 35.4416% |██████████▋                   | Time: 01:15 s, Done: 295, Remaining: 150
Safe_volume: 35.4416% |██████████▋                   | Time: 01:15 s, Done: 296, Remaining: 151
Safe_volume: 35.8322% |██████████▋                   | Time: 01:15 s, Done: 296, Remaining: 151
Safe_volume: 35.8322% |██████████▋                   | Time: 01:15 s, Done: 297, Remaining: 150
Safe_volume: 35.8322% |██████████▋                   | Time: 01:16 s, Done: 298, Remaining: 151
Safe_volume: 35.8810% |██████████▊                   | Time: 01:16 s, Done: 299, Remaining: 150
Safe_volume: 35.8810% |██████████▊                   | Time: 01:16 s, Done: 300, Remaining: 151
Safe_volume: 35.8810% |██████████▊                   | Time: 01:16 s, Done: 301, Remaining: 152
Safe_volume: 35.8818% |██████████▊                   | Time: 01:16 s, Done: 302, Remaining: 151
Safe_volume: 35.8826% |██████████▊                   | Time: 01:17 s, Done: 303, Remaining: 150
Safe_volume: 35.8826% |██████████▊                   | Time: 01:17 s, Done: 304, Remaining: 151
Safe_volume: 35.8826% |██████████▊                   | Time: 01:17 s, Done: 305, Remaining: 152
Safe_volume: 35.8826% |██████████▊                   | Time: 01:17 s, Done: 306, Remaining: 153
Safe_volume: 35.9314% |██████████▊                   | Time: 01:17 s, Done: 307, Remaining: 152
Safe_volume: 35.9314% |██████████▊                   | Time: 01:18 s, Done: 308, Remaining: 153
Safe_volume: 35.9436% |██████████▊                   | Time: 01:18 s, Done: 308, Remaining: 153
Safe_volume: 35.9436% |██████████▊                   | Time: 01:18 s, Done: 309, Remaining: 152
Safe_volume: 35.9436% |██████████▊                   | Time: 01:18 s, Done: 310, Remaining: 153
Safe_volume: 35.9680% |██████████▊                   | Time: 01:18 s, Done: 310, Remaining: 153
Safe_volume: 35.9680% |██████████▊                   | Time: 01:18 s, Done: 311, Remaining: 152
Safe_volume: 35.9680% |██████████▊                   | Time: 01:19 s, Done: 312, Remaining: 153
Safe_volume: 35.9711% |██████████▊                   | Time: 01:19 s, Done: 313, Remaining: 152
Safe_volume: 35.9711% |██████████▊                   | Time: 01:19 s, Done: 314, Remaining: 153
Safe_volume: 35.9711% |██████████▊                   | Time: 01:19 s, Done: 315, Remaining: 154
Safe_volume: 35.9711% |██████████▊                   | Time: 01:19 s, Done: 316, Remaining: 155
Safe_volume: 35.9955% |██████████▊                   | Time: 01:19 s, Done: 316, Remaining: 155
Safe_volume: 35.9955% |██████████▊                   | Time: 01:19 s, Done: 317, Remaining: 154
Safe_volume: 35.9955% |██████████▊                   | Time: 01:20 s, Done: 318, Remaining: 155
Safe_volume: 36.0199% |██████████▊                   | Time: 01:20 s, Done: 318, Remaining: 155
Safe_volume: 36.0199% |██████████▊                   | Time: 01:20 s, Done: 319, Remaining: 154
Safe_volume: 36.0199% |██████████▊                   | Time: 01:20 s, Done: 320, Remaining: 155
Safe_volume: 36.0321% |██████████▊                   | Time: 01:20 s, Done: 320, Remaining: 155
Safe_volume: 36.0321% |██████████▊                   | Time: 01:20 s, Done: 321, Remaining: 154
Safe_volume: 36.0321% |██████████▊                   | Time: 01:21 s, Done: 322, Remaining: 155
Safe_volume: 36.0321% |██████████▊                   | Time: 01:21 s, Done: 323, Remaining: 156
Safe_volume: 36.0321% |██████████▊                   | Time: 01:21 s, Done: 324, Remaining: 157
Safe_volume: 36.0321% |██████████▊                   | Time: 01:21 s, Done: 325, Remaining: 158
Safe_volume: 36.0321% |██████████▊                   | Time: 01:22 s, Done: 326, Remaining: 159
Safe_volume: 36.0352% |██████████▊                   | Time: 01:22 s, Done: 326, Remaining: 159
Safe_volume: 36.0352% |██████████▊                   | Time: 01:22 s, Done: 327, Remaining: 158
Safe_volume: 36.0352% |██████████▊                   | Time: 01:22 s, Done: 328, Remaining: 159
Safe_volume: 36.0352% |██████████▊                   | Time: 01:22 s, Done: 329, Remaining: 160
Safe_volume: 36.0352% |██████████▊                   | Time: 01:22 s, Done: 330, Remaining: 161
Safe_volume: 36.0352% |██████████▊                   | Time: 01:23 s, Done: 331, Remaining: 162
Safe_volume: 36.0352% |██████████▊                   | Time: 01:23 s, Done: 332, Remaining: 163
Safe_volume: 36.0413% |██████████▊                   | Time: 01:23 s, Done: 332, Remaining: 163
Safe_volume: 36.0413% |██████████▊                   | Time: 01:23 s, Done: 333, Remaining: 162
Safe_volume: 36.0413% |██████████▊                   | Time: 01:23 s, Done: 334, Remaining: 163
Safe_volume: 36.0413% |██████████▊                   | Time: 01:24 s, Done: 335, Remaining: 164
Safe_volume: 36.0413% |██████████▊                   | Time: 01:24 s, Done: 336, Remaining: 165
Safe_volume: 36.0657% |██████████▊                   | Time: 01:24 s, Done: 336, Remaining: 165
Safe_volume: 36.0657% |██████████▊                   | Time: 01:24 s, Done: 337, Remaining: 164
Safe_volume: 36.0657% |██████████▊                   | Time: 01:24 s, Done: 338, Remaining: 165
Safe_volume: 36.0718% |██████████▊                   | Time: 01:24 s, Done: 338, Remaining: 165
Safe_volume: 36.0718% |██████████▊                   | Time: 01:24 s, Done: 339, Remaining: 164
Safe_volume: 36.0718% |██████████▊                   | Time: 01:25 s, Done: 340, Remaining: 165
Safe_volume: 36.2671% |██████████▉                   | Time: 01:25 s, Done: 340, Remaining: 165
Safe_volume: 36.2671% |██████████▉                   | Time: 01:25 s, Done: 341, Remaining: 164
Safe_volume: 36.2671% |██████████▉                   | Time: 01:25 s, Done: 342, Remaining: 165
Safe_volume: 36.6577% |██████████▉                   | Time: 01:25 s, Done: 342, Remaining: 165
Safe_volume: 36.6577% |██████████▉                   | Time: 01:25 s, Done: 343, Remaining: 164
Safe_volume: 36.6577% |██████████▉                   | Time: 01:25 s, Done: 344, Remaining: 165
Safe_volume: 36.6577% |██████████▉                   | Time: 01:26 s, Done: 345, Remaining: 166
Safe_volume: 36.6638% |██████████▉                   | Time: 01:26 s, Done: 346, Remaining: 165
Safe_volume: 36.6699% |███████████                   | Time: 01:26 s, Done: 347, Remaining: 164
Safe_volume: 36.6699% |███████████                   | Time: 01:26 s, Done: 348, Remaining: 165
Safe_volume: 36.6699% |███████████                   | Time: 01:26 s, Done: 349, Remaining: 166
Safe_volume: 36.6699% |███████████                   | Time: 01:27 s, Done: 350, Remaining: 167
Safe_volume: 36.6699% |███████████                   | Time: 01:27 s, Done: 351, Remaining: 168
Safe_volume: 36.6699% |███████████                   | Time: 01:27 s, Done: 352, Remaining: 169
Safe_volume: 36.8652% |███████████                   | Time: 01:27 s, Done: 352, Remaining: 169
Safe_volume: 36.8652% |███████████                   | Time: 01:27 s, Done: 353, Remaining: 168
Safe_volume: 36.8774% |███████████                   | Time: 01:27 s, Done: 353, Remaining: 168
Safe_volume: 36.8774% |███████████                   | Time: 01:27 s, Done: 354, Remaining: 167
Safe_volume: 36.8896% |███████████                   | Time: 01:27 s, Done: 354, Remaining: 167
Safe_volume: 36.8896% |███████████                   | Time: 01:27 s, Done: 355, Remaining: 166
Safe_volume: 36.8896% |███████████                   | Time: 01:28 s, Done: 356, Remaining: 167
Safe_volume: 36.8896% |███████████                   | Time: 01:28 s, Done: 357, Remaining: 168
Safe_volume: 36.8896% |███████████                   | Time: 01:28 s, Done: 358, Remaining: 169
Safe_volume: 36.8958% |███████████                   | Time: 01:28 s, Done: 359, Remaining: 168
Safe_volume: 36.8958% |███████████                   | Time: 01:28 s, Done: 360, Remaining: 169
Safe_volume: 36.8958% |███████████                   | Time: 01:29 s, Done: 361, Remaining: 170
Safe_volume: 36.8958% |███████████                   | Time: 01:29 s, Done: 362, Remaining: 171
Safe_volume: 36.9934% |███████████                   | Time: 01:29 s, Done: 362, Remaining: 171
Safe_volume: 36.9934% |███████████                   | Time: 01:29 s, Done: 363, Remaining: 170
Safe_volume: 36.9934% |███████████                   | Time: 01:29 s, Done: 364, Remaining: 171
Safe_volume: 37.0056% |███████████                   | Time: 01:29 s, Done: 364, Remaining: 171
Safe_volume: 37.0056% |███████████                   | Time: 01:29 s, Done: 365, Remaining: 170
Safe_volume: 37.0056% |███████████                   | Time: 01:30 s, Done: 366, Remaining: 171
Safe_volume: 37.0544% |███████████                   | Time: 01:30 s, Done: 366, Remaining: 171
Safe_volume: 37.0544% |███████████                   | Time: 01:30 s, Done: 367, Remaining: 170
Safe_volume: 37.0544% |███████████                   | Time: 01:30 s, Done: 368, Remaining: 171
Safe_volume: 37.0544% |███████████                   | Time: 01:30 s, Done: 369, Remaining: 172
Safe_volume: 37.1521% |███████████▏                  | Time: 01:30 s, Done: 369, Remaining: 172
Safe_volume: 37.1521% |███████████▏                  | Time: 01:30 s, Done: 370, Remaining: 171
Safe_volume: 37.2498% |███████████▏                  | Time: 01:31 s, Done: 370, Remaining: 171
Safe_volume: 37.2498% |███████████▏                  | Time: 01:31 s, Done: 371, Remaining: 170
Safe_volume: 37.2498% |███████████▏                  | Time: 01:31 s, Done: 372, Remaining: 171
Safe_volume: 37.2498% |███████████▏                  | Time: 01:31 s, Done: 373, Remaining: 172
Safe_volume: 37.2620% |███████████▏                  | Time: 01:31 s, Done: 374, Remaining: 171
Safe_volume: 37.2742% |███████████▏                  | Time: 01:31 s, Done: 375, Remaining: 170
Safe_volume: 37.2742% |███████████▏                  | Time: 01:32 s, Done: 376, Remaining: 171
Safe_volume: 37.3230% |███████████▏                  | Time: 01:32 s, Done: 377, Remaining: 170
Safe_volume: 37.3230% |███████████▏                  | Time: 01:32 s, Done: 378, Remaining: 171
Safe_volume: 37.3230% |███████████▏                  | Time: 01:32 s, Done: 379, Remaining: 172
Safe_volume: 37.3718% |███████████▏                  | Time: 01:32 s, Done: 379, Remaining: 172
Safe_volume: 37.3718% |███████████▏                  | Time: 01:32 s, Done: 380, Remaining: 171
Safe_volume: 37.4207% |███████████▏                  | Time: 01:32 s, Done: 380, Remaining: 171
Safe_volume: 37.4207% |███████████▏                  | Time: 01:32 s, Done: 381, Remaining: 170
Safe_volume: 37.4207% |███████████▏                  | Time: 01:33 s, Done: 382, Remaining: 171
Safe_volume: 37.4207% |███████████▏                  | Time: 01:33 s, Done: 383, Remaining: 172
Safe_volume: 37.4207% |███████████▏                  | Time: 01:33 s, Done: 384, Remaining: 173
Safe_volume: 37.4451% |███████████▏                  | Time: 01:33 s, Done: 385, Remaining: 172
Safe_volume: 37.4451% |███████████▏                  | Time: 01:33 s, Done: 386, Remaining: 173
Safe_volume: 37.4573% |███████████▏                  | Time: 01:33 s, Done: 387, Remaining: 172
Safe_volume: 37.4573% |███████████▏                  | Time: 01:34 s, Done: 388, Remaining: 173
Safe_volume: 37.4580% |███████████▏                  | Time: 01:34 s, Done: 389, Remaining: 172
Safe_volume: 37.4580% |███████████▏                  | Time: 01:34 s, Done: 390, Remaining: 173
Safe_volume: 37.4641% |███████████▏                  | Time: 01:34 s, Done: 391, Remaining: 172
Safe_volume: 37.4702% |███████████▏                  | Time: 01:34 s, Done: 391, Remaining: 172
Safe_volume: 37.4702% |███████████▏                  | Time: 01:34 s, Done: 392, Remaining: 171
Safe_volume: 37.4763% |███████████▏                  | Time: 01:34 s, Done: 392, Remaining: 171
Safe_volume: 37.4763% |███████████▏                  | Time: 01:34 s, Done: 393, Remaining: 170
Safe_volume: 37.4763% |███████████▏                  | Time: 01:35 s, Done: 394, Remaining: 171
Safe_volume: 37.5252% |███████████▎                  | Time: 01:35 s, Done: 394, Remaining: 171
Safe_volume: 37.5252% |███████████▎                  | Time: 01:35 s, Done: 395, Remaining: 170
Safe_volume: 37.5252% |███████████▎                  | Time: 01:35 s, Done: 396, Remaining: 171
Safe_volume: 37.5313% |███████████▎                  | Time: 01:35 s, Done: 397, Remaining: 170
Safe_volume: 37.5313% |███████████▎                  | Time: 01:35 s, Done: 398, Remaining: 171
Safe_volume: 37.5435% |███████████▎                  | Time: 01:36 s, Done: 398, Remaining: 171
Safe_volume: 37.5435% |███████████▎                  | Time: 01:36 s, Done: 399, Remaining: 170
Safe_volume: 37.5435% |███████████▎                  | Time: 01:36 s, Done: 400, Remaining: 171
Safe_volume: 37.5679% |███████████▎                  | Time: 01:36 s, Done: 400, Remaining: 171
Safe_volume: 37.5679% |███████████▎                  | Time: 01:36 s, Done: 401, Remaining: 170
Safe_volume: 37.5679% |███████████▎                  | Time: 01:36 s, Done: 402, Remaining: 171
Safe_volume: 37.6656% |███████████▎                  | Time: 01:36 s, Done: 402, Remaining: 171
Safe_volume: 37.6656% |███████████▎                  | Time: 01:36 s, Done: 403, Remaining: 170
Safe_volume: 37.6656% |███████████▎                  | Time: 01:37 s, Done: 404, Remaining: 171
Safe_volume: 37.6656% |███████████▎                  | Time: 01:37 s, Done: 405, Remaining: 172
Safe_volume: 37.6656% |███████████▎                  | Time: 01:37 s, Done: 406, Remaining: 173
Safe_volume: 37.6656% |███████████▎                  | Time: 01:37 s, Done: 407, Remaining: 174
Safe_volume: 37.6656% |███████████▎                  | Time: 01:38 s, Done: 408, Remaining: 175
Safe_volume: 37.6656% |███████████▎                  | Time: 01:38 s, Done: 409, Remaining: 176
Safe_volume: 37.6656% |███████████▎                  | Time: 01:38 s, Done: 410, Remaining: 177
Safe_volume: 37.7632% |███████████▎                  | Time: 01:38 s, Done: 410, Remaining: 177
Safe_volume: 37.7632% |███████████▎                  | Time: 01:38 s, Done: 411, Remaining: 176
Safe_volume: 37.7632% |███████████▎                  | Time: 01:38 s, Done: 412, Remaining: 177
Safe_volume: 37.7754% |███████████▎                  | Time: 01:39 s, Done: 412, Remaining: 177
Safe_volume: 37.7754% |███████████▎                  | Time: 01:39 s, Done: 413, Remaining: 176
Safe_volume: 37.7754% |███████████▎                  | Time: 01:39 s, Done: 414, Remaining: 177
Safe_volume: 37.8242% |███████████▎                  | Time: 01:39 s, Done: 414, Remaining: 177
Safe_volume: 37.8242% |███████████▎                  | Time: 01:39 s, Done: 415, Remaining: 176
Safe_volume: 37.8242% |███████████▎                  | Time: 01:39 s, Done: 416, Remaining: 177
Safe_volume: 37.8250% |███████████▎                  | Time: 01:39 s, Done: 417, Remaining: 176
Safe_volume: 37.8250% |███████████▎                  | Time: 01:40 s, Done: 418, Remaining: 177
Safe_volume: 37.8494% |███████████▎                  | Time: 01:40 s, Done: 418, Remaining: 177
Safe_volume: 37.8494% |███████████▎                  | Time: 01:40 s, Done: 419, Remaining: 176
Safe_volume: 37.8494% |███████████▎                  | Time: 01:40 s, Done: 420, Remaining: 177
Safe_volume: 37.8494% |███████████▎                  | Time: 01:40 s, Done: 421, Remaining: 178
Safe_volume: 37.8555% |███████████▎                  | Time: 01:40 s, Done: 421, Remaining: 178
Safe_volume: 37.8555% |███████████▎                  | Time: 01:40 s, Done: 422, Remaining: 177
Safe_volume: 37.8616% |███████████▎                  | Time: 01:41 s, Done: 422, Remaining: 177
Safe_volume: 37.8616% |███████████▎                  | Time: 01:41 s, Done: 423, Remaining: 176
Safe_volume: 37.8616% |███████████▎                  | Time: 01:41 s, Done: 424, Remaining: 177
Safe_volume: 37.8677% |███████████▎                  | Time: 01:41 s, Done: 424, Remaining: 177
Safe_volume: 37.8677% |███████████▎                  | Time: 01:41 s, Done: 425, Remaining: 176
Safe_volume: 37.8677% |███████████▎                  | Time: 01:41 s, Done: 426, Remaining: 177
Safe_volume: 37.8677% |███████████▎                  | Time: 01:41 s, Done: 427, Remaining: 178
Safe_volume: 37.8677% |███████████▎                  | Time: 01:42 s, Done: 428, Remaining: 179
Safe_volume: 37.8708% |███████████▎                  | Time: 01:42 s, Done: 428, Remaining: 179
Safe_volume: 37.8708% |███████████▎                  | Time: 01:42 s, Done: 429, Remaining: 178
Safe_volume: 37.8708% |███████████▎                  | Time: 01:42 s, Done: 430, Remaining: 179
Safe_volume: 38.2614% |███████████▍                  | Time: 01:42 s, Done: 430, Remaining: 179
Safe_volume: 38.2614% |███████████▍                  | Time: 01:42 s, Done: 431, Remaining: 178
Safe_volume: 38.2614% |███████████▍                  | Time: 01:43 s, Done: 432, Remaining: 179
Safe_volume: 38.3102% |███████████▍                  | Time: 01:43 s, Done: 433, Remaining: 178
Safe_volume: 38.3102% |███████████▍                  | Time: 01:43 s, Done: 434, Remaining: 179
Safe_volume: 38.3347% |███████████▌                  | Time: 01:43 s, Done: 435, Remaining: 178
Safe_volume: 38.3347% |███████████▌                  | Time: 01:43 s, Done: 436, Remaining: 179
Safe_volume: 38.5300% |███████████▌                  | Time: 01:43 s, Done: 436, Remaining: 179
Safe_volume: 38.5300% |███████████▌                  | Time: 01:43 s, Done: 437, Remaining: 178
Safe_volume: 38.5300% |███████████▌                  | Time: 01:44 s, Done: 438, Remaining: 179
Safe_volume: 38.5788% |███████████▌                  | Time: 01:44 s, Done: 438, Remaining: 179
Safe_volume: 38.5788% |███████████▌                  | Time: 01:44 s, Done: 439, Remaining: 178
Safe_volume: 38.5788% |███████████▌                  | Time: 01:44 s, Done: 440, Remaining: 179
Safe_volume: 38.5788% |███████████▌                  | Time: 01:44 s, Done: 441, Remaining: 180
Safe_volume: 38.5788% |███████████▌                  | Time: 01:45 s, Done: 442, Remaining: 181
Safe_volume: 38.5788% |███████████▌                  | Time: 01:45 s, Done: 443, Remaining: 182
Safe_volume: 38.5788% |███████████▌                  | Time: 01:45 s, Done: 444, Remaining: 183
Safe_volume: 38.6032% |███████████▌                  | Time: 01:45 s, Done: 444, Remaining: 183
Safe_volume: 38.6032% |███████████▌                  | Time: 01:45 s, Done: 445, Remaining: 182
Safe_volume: 38.6063% |███████████▌                  | Time: 01:45 s, Done: 445, Remaining: 182
Safe_volume: 38.6063% |███████████▌                  | Time: 01:45 s, Done: 446, Remaining: 181
Safe_volume: 38.6093% |███████████▌                  | Time: 01:45 s, Done: 446, Remaining: 181
Safe_volume: 38.6093% |███████████▌                  | Time: 01:45 s, Done: 447, Remaining: 180
Safe_volume: 38.6093% |███████████▌                  | Time: 01:46 s, Done: 448, Remaining: 181
Safe_volume: 38.6093% |███████████▌                  | Time: 01:46 s, Done: 449, Remaining: 182
Safe_volume: 38.6093% |███████████▌                  | Time: 01:46 s, Done: 450, Remaining: 183
Safe_volume: 38.6154% |███████████▌                  | Time: 01:46 s, Done: 450, Remaining: 183
Safe_volume: 38.6154% |███████████▌                  | Time: 01:46 s, Done: 451, Remaining: 182
Safe_volume: 38.6154% |███████████▌                  | Time: 01:47 s, Done: 452, Remaining: 183
Safe_volume: 38.6276% |███████████▌                  | Time: 01:47 s, Done: 452, Remaining: 183
Safe_volume: 38.6276% |███████████▌                  | Time: 01:47 s, Done: 453, Remaining: 182
Safe_volume: 38.6276% |███████████▌                  | Time: 01:47 s, Done: 454, Remaining: 183
Safe_volume: 38.6276% |███████████▌                  | Time: 01:47 s, Done: 455, Remaining: 184
Safe_volume: 38.6276% |███████████▌                  | Time: 01:47 s, Done: 456, Remaining: 185
Safe_volume: 38.6398% |███████████▌                  | Time: 01:48 s, Done: 456, Remaining: 185
Safe_volume: 38.6398% |███████████▌                  | Time: 01:48 s, Done: 457, Remaining: 184
Safe_volume: 38.6398% |███████████▌                  | Time: 01:48 s, Done: 458, Remaining: 185
Safe_volume: 38.6398% |███████████▌                  | Time: 01:48 s, Done: 459, Remaining: 186
Safe_volume: 38.6398% |███████████▌                  | Time: 01:48 s, Done: 460, Remaining: 187
Safe_volume: 38.6429% |███████████▌                  | Time: 01:49 s, Done: 460, Remaining: 187
Safe_volume: 38.6429% |███████████▌                  | Time: 01:49 s, Done: 461, Remaining: 186
Safe_volume: 38.6459% |███████████▌                  | Time: 01:49 s, Done: 461, Remaining: 186
Safe_volume: 38.6459% |███████████▌                  | Time: 01:49 s, Done: 462, Remaining: 185
Safe_volume: 38.6490% |███████████▌                  | Time: 01:49 s, Done: 462, Remaining: 185
Safe_volume: 38.6490% |███████████▌                  | Time: 01:49 s, Done: 463, Remaining: 184
Safe_volume: 38.6490% |███████████▌                  | Time: 01:49 s, Done: 464, Remaining: 185
Safe_volume: 38.7466% |███████████▌                  | Time: 01:49 s, Done: 464, Remaining: 185
Safe_volume: 38.7466% |███████████▌                  | Time: 01:49 s, Done: 465, Remaining: 184
Safe_volume: 38.7466% |███████████▌                  | Time: 01:49 s, Done: 466, Remaining: 185
Safe_volume: 38.7474% |███████████▌                  | Time: 01:49 s, Done: 467, Remaining: 184
Safe_volume: 38.7474% |███████████▌                  | Time: 01:50 s, Done: 468, Remaining: 185
Safe_volume: 38.7474% |███████████▌                  | Time: 01:50 s, Done: 469, Remaining: 186
Safe_volume: 38.7474% |███████████▌                  | Time: 01:50 s, Done: 470, Remaining: 187
Safe_volume: 38.7596% |███████████▋                  | Time: 01:50 s, Done: 471, Remaining: 186
Safe_volume: 38.7657% |███████████▋                  | Time: 01:50 s, Done: 472, Remaining: 185
Safe_volume: 38.7718% |███████████▋                  | Time: 01:51 s, Done: 473, Remaining: 184
Safe_volume: 38.7718% |███████████▋                  | Time: 01:51 s, Done: 474, Remaining: 185
Safe_volume: 38.7749% |███████████▋                  | Time: 01:51 s, Done: 475, Remaining: 184
Safe_volume: 38.7749% |███████████▋                  | Time: 01:51 s, Done: 476, Remaining: 185
Safe_volume: 38.7749% |███████████▋                  | Time: 01:51 s, Done: 477, Remaining: 186
Safe_volume: 38.7749% |███████████▋                  | Time: 01:52 s, Done: 478, Remaining: 187
Safe_volume: 38.7779% |███████████▋                  | Time: 01:52 s, Done: 478, Remaining: 187
Safe_volume: 38.7779% |███████████▋                  | Time: 01:52 s, Done: 479, Remaining: 186
Safe_volume: 38.7840% |███████████▋                  | Time: 01:52 s, Done: 479, Remaining: 186
Safe_volume: 38.7840% |███████████▋                  | Time: 01:52 s, Done: 480, Remaining: 185
Safe_volume: 38.7901% |███████████▋                  | Time: 01:52 s, Done: 480, Remaining: 185
Safe_volume: 38.7901% |███████████▋                  | Time: 01:52 s, Done: 481, Remaining: 184
Safe_volume: 38.8390% |███████████▋                  | Time: 01:52 s, Done: 481, Remaining: 184
Safe_volume: 38.8390% |███████████▋                  | Time: 01:52 s, Done: 482, Remaining: 183
Safe_volume: 38.8878% |███████████▋                  | Time: 01:52 s, Done: 482, Remaining: 183
Safe_volume: 38.8878% |███████████▋                  | Time: 01:52 s, Done: 483, Remaining: 182
Safe_volume: 38.8878% |███████████▋                  | Time: 01:53 s, Done: 484, Remaining: 183
Safe_volume: 38.8908% |███████████▋                  | Time: 01:53 s, Done: 485, Remaining: 182
Safe_volume: 38.9030% |███████████▋                  | Time: 01:53 s, Done: 486, Remaining: 181
Safe_volume: 38.9153% |███████████▋                  | Time: 01:53 s, Done: 487, Remaining: 180
Safe_volume: 38.9153% |███████████▋                  | Time: 01:53 s, Done: 488, Remaining: 181
Safe_volume: 38.9397% |███████████▋                  | Time: 01:53 s, Done: 488, Remaining: 181
Safe_volume: 38.9397% |███████████▋                  | Time: 01:53 s, Done: 489, Remaining: 180
Safe_volume: 38.9397% |███████████▋                  | Time: 01:54 s, Done: 490, Remaining: 181
Safe_volume: 42.0647% |████████████▌                 | Time: 01:54 s, Done: 490, Remaining: 181
Safe_volume: 42.0647% |████████████▌                 | Time: 01:54 s, Done: 491, Remaining: 180
Safe_volume: 42.0769% |████████████▌                 | Time: 01:54 s, Done: 492, Remaining: 179
Safe_volume: 42.0891% |████████████▋                 | Time: 01:54 s, Done: 493, Remaining: 178
Safe_volume: 42.1867% |████████████▋                 | Time: 01:54 s, Done: 494, Remaining: 177
